batch,index,music,hashtag,author,likes,comments,shares,saves
2,26,,"fyp, fyp%E3%82%B7, relatable, recommendations, jakewebber, pookie, cute",,1500000,55200,203200,50700
2,27,,"atodamadre%F0%9F%8F%A7, %F0%9F%A4%99%F0%9F%8F%BD%E2%80%BC%EF%B8%8F%F0%9F%8F%A7%E2%80%BC%EF%B8%8F%F0%9F%A4%99%F0%9F%8F%BD, dd%F0%9F%92%ABuniverse, wyoming",,522100,3710,36500,142900
3,0,original sound - Kimberly Pittman128,,kimberlypittman5585,2000000,11100,117800,47800
3,1,Monkeys Spinning Monkeys - Kevin MacLeod & Kevin The Monkey,"pregnancy, brother, sister",madelineandstephen,2300000,1656,78600,2114
3,2,original sound - Nathan Doan,"skit, comedy, memes, anime",nathandoancomedy,792400,2348,71500,7644
3,3,I Wouldnt Mind - ♱,"fyp, foryou, foryoupage",caintrent,6100000,54400,499000,111900
3,4,original sound - Gio 🇲🇽,"fyp, foryou, mexican, viral",gio_palace,293500,8849,51000,4128
3,5,original sound - Gospel Girl 🕊️,"fyp%E3%82%B7, therealnia, foryoupage, trending, comedy",__therealnia,388300,3201,42600,1154
3,6,original sound - laidbackkid2,"mom, love, bday, special, missyou, birthdaygirl, loveyou, memories, babyboy, moments, bestpart",realisticrod,677100,21900,34800,8823
3,7,original sound - Health knowledge3,"health, didyouknow, nowyouknow, foryou, fyp, watermelon",user9824236309068,260500,2753,39800,43200
3,8,Lord Of The Rings: The Shire (Concerning Hobbits) - Geek Music,"@user7874966170419, mouse, luxurylife, fyp, tiny, luxuryhomes",bridgetmccartyminis,954200,2306,86100,8399
3,9,Un Millón de Primaveras - Vicente Fernández,,perla.cee,125900,562,40700,7075
3,10,original sound - gianna,"dogsoftiktok, dog, smartdog",giannamjoyce,559900,1949,37800,16600
3,11,original sound - mimi ✽,"chrissturniolo, larray, nicksturniolo, mattsturniolo, sturniolotriplets, fyp",sturniolos.xyz3,334000,1442,44900,1116
3,12,Billie Jean - Michael Jackson,"parrot, parrotsoftiktok, bird, pet, cute, foryou, tiktok",bibicockatiel,648900,22800,52000,147800
3,13,original sound - fallon,"jjmaybank, jjmaybankedit, outerbanks, outerbanksedit, obx, obxedit, rudypankow, fyp",fallonbtw,1300000,4854,244300,8930
3,14,original sound - minnykru,"nikkirodriguez, isaacarellanes, mylifewiththewalterboys, fyp, jackie, isaacwalter",minnykru,312000,719,36300,892
3,15,original sound - natalie & the aguilars,,_natalientheaguilars,192700,117,9129,182
3,16,Lovin On Me - Jack Harlow,"jackharlow, lovinonme, cats, rap, hiphop, raptok, cat, catsoftiktok, fyp",chillestcat,1800000,20800,209300,78300
3,17,original sound - Rabbits,"recroom, recroomgame, recroomvr, recroommemes, oculus, quest, meta, bunchorabbits",bunchorabbits,883300,6070,117900,18800
3,18,original sound - Food Dudes,"easyrecipe, crockpotmeals, familyrecipe, homecooking",fooddudescook,704300,12500,290100,171900
3,19,original sound - VXReel,"vfx, robotvaccuum, robotvacuumandmopcombo, robotvacuumcleaner",vxreel,221600,3716,18700,23600
3,20,original sound - 💜Kayla & Kyla🩷,"fyp, viral, themadtwinz, cupchallenge",themadtwinz_,215300,2128,32500,2584
3,21,original sound - Mercedesz,fyp,missmercedesblanche,148200,10600,9045,41200
3,22,sonido original - Jungkook's gf🌷,"mexicantiktok, fyp",jacqui_olivera04,3500000,26100,247800,75400
3,23,original sound - Gabby 💕,"meme, memecut, fyp, foryoupage, parati, parenting, eliteemployee, capcut, capcut_edit",gabz94_,346400,1453,17800,39600
3,24,original sound - X2twins,"fortnite, fyp, fortnitepro, fortniteclips, viral, x2twins, x2twinsclips, bestfortniteclips",x2twinsfandom,103100,123,8400,130
3,25,autumn leaves - aetoul,"thanksgiving, cousins",saintmkyy,862500,5135,77800,9170
3,26,"Suspense, horror, piano and music box - takaya","waitforit, wow, hotel, travel",mindblowingreels,198300,5789,56400,6382
3,27,original sound - Satisfying Lips 💋,"fyp, idk, viral, dumbvideo, foryoupage, foryou, zxycba, fy, blowthisup",evergreenleafz,639200,7204,50300,7252
3,28,original sound - #getactive🫵🏾,"tommytheclownedit, fyp%E3%82%B7, tommytheclownn, ifollowcommunityguidlines, tsquadedits, ladyktsquad, ladyktommy, ladyktommytheclown%F0%9F%92%95, lineitup",_tsquaddeditz,81800,322,12000,394
4,0,original sound - Jillian !,"fyp, sick, cold, cough",harperzilmer4,527900,5355,41000,3966
4,1,original sound - Tami Roman,"ima, blackmother, period, fyp, tamiroman, bonnetchronicles, 2024, happynewyear",officialtamiroman,1200000,20200,95800,72200
4,2,sonido original - Oraciones a Dios,"salmos, palabradevida, foruyou, bibliahablada, salmo91, fyp, diosteama, salmo23, dios, palabrassabias",oracion_en_dios,694400,75600,62900,160300
4,3,original sound - RICE NOTE,"cardmaking, asmr, scrapbooking, satisfying, cardtok, diycards",ricenote,2300000,4248,154200,12600
4,4,original sound - Semi Cured Gel Nail Strips,"diygelnails, nailinspo, nailgel, nailart, semicuredgelnailsticker, christmasnails, holidaynails, gelnailsathome, gelnailwrap, semicuredgelnailstrips, semicuredgel, diynails",galorase,768200,2022,70400,16800
4,5,original sound - Jonny Benitez,@dina_kalanta,jonnytsunami808,150400,1209,6389,1622
4,6,Bongos (feat. Megan Thee Stallion) - Cardi B,,ferchugimenez,1500000,823,61200,1379
4,7,Aesthetic - Tollan Kim,"movie, tiktok, fyp, foryou",qy.movie,514500,2207,43000,937
4,8,original sound - ⋆｡ﾟ☁︎｡⋆｡ ﾟ☾ ﾟ｡ Vee,"cameronboyce, simonostergaard, paradisecity, edit",mp3.qu33n,349400,2991,74700,2832
4,9,original sound - Kearah,"tanghulu, howtomaketanghulu, grapetanghulu, tanghulurecipe, tanghuluathome, tanghulututorial",kkearah.kkraus,1800000,5553,466900,35100
4,10,original sound - Enforcedly,"policeofficer, copsoftiktok",enforcedly,791600,12200,51700,5768
4,11,Money - Shaq Rayes,"beautybudgetz, howtosavemoney, 100envelopesavingschallenge, 100envelopechallenge, tiktoksavingschallenge",beautybudgetz,1700000,10400,155200,27100
4,12,original sound - Breonicaaa,"nylah, tyare, kids, kidsoftiktok, funnyvideo, funny, siblings, funnyvideos, fypage, kidsbelike, fyp, fyp%E3%82%B7%E3%82%9Aviral, signlanguage",breonicaaa,247100,2085,24600,2318
4,13,Storytelling - Adriel,"stockrings, ingrowntoenail, ingrowntoenailremoval, tiktok, viral, foryoupage, fyp%E3%82%B7, trending",funnyvids1415,235100,6192,18200,4473
4,14,Can't Help Falling in Love - Elvis Presley,,dobretwins,241300,1592,14200,327
4,15,Lovin On Me - Jack Harlow,vanillababy,freetofarrah,472800,3690,32400,2081
4,16,som original - 🎧🎶🫧,,_drawings78,1100000,26600,215900,30800
4,17,original sound - zb cam,"fyp, fortnite, fortniteclips, clutch, duo, squad",unhinged.v2,1500000,17400,178700,34900
4,18,original sound - Paul,,asher.lara,255100,1436,15800,1189
4,19,original sound - kardashianshulu,"acting, fightchoreography, stellaadleracademy, stagecombat",tuesday.stella,484500,577,17800,592
4,20,original sound - Jimothy,"foryou, foryourpage, xyzbca, dogsoftiktok, fyp, rottweiler",gatorbaitjill,4000000,10200,270300,109700
4,21,original sound - Josh Liljenquist,,joshlilj,549900,1442,20600,657
4,22,original sound - lauren ramos,"grwm, grwmfail, grwmfails, getreadywithme, grwmskincare, grwmmakeup, grwmmakeupedition, grwmstorytime, skincareroutine, fail, grwmfailed",ratedlaur,173000,1074,16000,179
4,23,original sound - iris,"makeupremoval, sfxremoval, creativemakeup",irisxgrace,229300,204,7455,144
4,24,original sound - toxicmentor,"fyp, viral, blowthisup, relatable, xybca",_atg.aj,1400000,14100,117400,13900
4,25,original sound - Taj.Mahal,,kassieemariee,708500,2231,75100,6210
4,26,"Suspense, horror, piano and music box - takaya","tiktoker, crime, wonjeong",namirtales,302000,5544,37000,1501
4,27,UNWRITTEN X INTOXICATED - CarterWalsh,"nursetok, nurse, cpr, cprsong, nurselife, healthcarehumor, nursecomedy",paigeslayton_,5000000,15300,279700,95500
4,28,original sound - Michael And Friends,,michaelvufriends,168800,14900,18200,21900
5,0,Main Theme Lofi - Rifti Beats,"manplusriver, scubadiving, metaldetecting, @apple",manplusriver.real,1100000,1586,87200,1278
5,1,Мой мармеладный (Я не права) - Катя Лель,"fortniteclips, fortnite, fortnitebr, fyp",zxsquids,230800,1771,34200,1439
5,2,original sound - star ⭐️,,aerialstarz,921200,18500,91300,15100
5,3,A Ram Sam Sam - CanzoniPerBimbi,"meme, real, viral, fyp, funny, meandbro, relatable, animals, homie, homies, friends, friend, fathomie, school",ikillshotzi,3300000,52300,394300,171200
5,4,original sound - WaterSplashX,"watergun, waterfight, watertoy, watersports, waterfuntime",watersplashx,1200000,9939,137200,78200
5,5,original sound - FunnyCatsofTiktok,"funnycats, funnyanimals, funnypets",funnycats0ftiktok,7200000,30500,1100000,120900
5,6,original sound - That’s So Drea,asmr,thatssoodrea,153700,1847,16600,768
5,7,original sound - Drew 🇰🇭,@0fficial.va3h,prettyface_.faaith,2600000,8990,152100,31400
5,8,original sound - Famous Birthdays,"sophiefergi, solomonfezer",famousbirthdays,726400,2115,28200,591
5,9,Kawaii Aesthetic - LoES,"@noemiemtouch, carorganization, asmr, carrestock, carorganizing, organizewithme, restockwithme, asmraesthetic, mynewcar, restockingasmr",discelebs,743600,1369,59200,2144
5,10,original sound - Definitelynot||Molly||,"hair, glowup, hairstyle, flow, buzzcut, looks, looksmaxxing",ebolations,475600,2773,40800,1388
5,11,original sound - toasty.s,"fyp, fyp%E3%82%B7, fypage, viral, amphibia, toh, harrypotter, icebreaker, books, tmnt, @fern_fox_, @sleepy_forestdoll",tmnt_vibes,250700,6024,29400,2128
5,12,Aglow (Intro) - Slowed Down Version - Karamel Kel,"fyp, paint, satisfy, paintmixing, tvgirl, colortheory, colormixing, art, satisfyingvideo",safespacestudios,689900,7785,116100,8972
5,13,original sound - Quinn Rebel Mimic and Ditto,"poodle, standardpoodle, blizzard, snowdog, buffalo, buffaloblizzard, baddog, snowday, showdog",quinnieminnieminnie,7700000,58900,455000,280300
5,14,Sia - Xeptemper,"mansion, newhome, doublewide, christmas, fyp",titanfactorydirect,1200000,21500,165500,229100
5,15,original sound - Josh Liljenquist,,joshlilj,179100,505,6492,194
5,16,original sound - Didios,"boys, randomfacts, advice",didiios,700600,44000,87100,270200
5,17,original sound - Connor Hesse,,connorhessee,343000,2010,45600,1885
5,18,original sound - Lazy Pot Noodle🍜,"lazypotnoodle, foodie, foodies, foodtiktok, foodtok, easyrecipes, christmasdinner, winterrecipes, food",lazypotnoodle,4099999,28800,290900,32900
5,19,IMMMMM UPPPPP - Antwitdatfatty 🍑,"fyp%E3%82%B7, relatable, trending, aylecia, xybca",leci.bby,264200,1057,41400,3728
5,20,original sound - Brooke 👩🏼‍🎤,,titt1fucthalasagna,935000,3235,83800,3000
5,21,YourRage sound - Dominator❤️✝️,"funny, relatable, stairs, socks, fall, funnyvideos, walking, explorepage, humor, foryoupage, foryou, fyp, fyp%E3%82%B7",jessrodenz,1500000,4811,138300,12400
5,22,original sound - 𝕭𝖚𝖋𝖋𝖔𝖔𝖓,"keyboard, trending, mechanicalkeyboard",ash.faves,209300,4148,33200,5587
5,23,Great Balls of Fire - Jerry Lee Lewis,"nickpainting, tape, tapeball, ball",nickpainting,239800,322,13800,465
5,24,Clouds - Aitan A.I.,"army, military, navy, marine, honor, soldier, flag, respect, guard, arlington, usa, foruyou, fyp, fyp%E3%82%B7, fyp%E3%82%B7%E3%82%9Aviral",arlington.us,45800,1471,4129,6736
5,25,Monkeys Spinning Monkeys - Kevin MacLeod & Kevin The Monkey,"joshsmom, joshandmomma, cooking, easymeal, dinner, supper, quicrecipe",joshandmomma,176500,6963,10600,12000
5,26,original sound - CodeIFOXY,"fortniteclips, fortnitememes, fyp",ifolksmeyt,467600,2115,29900,285
5,27,original sound - Sharon Spellman | Hairstylist,"hairtok, hairconsultation, hairtransformation, haireducation, hairappointment, hairtutorial, matrixpartner",sharon.simplyinsane,605500,1445,35100,1093
5,28,sonido original - Chachi _0102,"@iloverussellwilson, @888tweak, football, nba, kobe, soccer, neymar, fyp, foryou",zostyler,815600,2606,81100,1269
